0	0.05197161498858973
1	0.05220170821994543
2	0.05138457271925829
3	0.05184331891575345
4	0.0577366978895885
5	0.055643816637220206
6	0.053936723723179765
7	0.05358925759102459
8	0.054546234598038375
9	0.052823107572341405
10	0.050988367241289884
11	0.0517832504723359
12	0.051106821511078766
13	0.04995017547712282
14	0.04864966856936614
15	0.04511993518444123
16	0.03969829722342116
17	0.03952926104474399
18	0.03693880085936851
19	0.03390120605558709
20	0.03345735541855296
21	0.032459718602950924
22	0.0285187393858063
23	0.019644897890760116
24	0.015296793391031247
25	0.013767227350682434
26	0.013363732055209025
27	0.012597645679919946
28	0.012507465401992063
29	0.011746794994730778
30	0.011679937971617888
31	0.011839575855992735
32	0.011097582651267725
33	0.011159658408723771
34	0.011339759955148179
35	0.011453238982896977
36	0.011286716342955415
37	0.011809171214527278
38	0.011431597805737208
39	0.011270518325424443
40	0.011023799704680978
41	0.010603795216755113
42	0.011557279579574243
43	0.01043050456511857
44	0.010917053747861819
45	0.010918229791396125
46	0.010481933407761433
47	0.010890056406302999
48	0.010697961494723266
49	0.010647152260342544
50	0.010761694495428216
51	0.010161209350055152
52	0.0103877090128932
53	0.010758294829995269
54	0.010489312339255034
55	0.01003518873239281
56	0.01056986385697706
57	0.010295302109120207
58	0.010407511540041823
59	0.010059729740627249
60	0.010086791370391708
61	0.009950738747742166
62	0.01024400755306016
63	0.010257146649140243
64	0.010533034586330392
65	0.009857247128901589
66	0.010340594504399362
67	0.010092255418378583
68	0.010112859163847234
69	0.010206815117271617
70	0.010039796715136617
71	0.00953127484945408
72	0.01006695433407677
73	0.010390839732200322
74	0.009311989059939083
75	0.01008019581247397
76	0.009788745672321292
77	0.009931816920181047
78	0.010091856185398582
79	0.010088900034962637
80	0.009932399201163747
81	0.00961072240412856
82	0.010139319467082344
83	0.010180027704013304
84	0.009703486402199982
85	0.009663345221283466
86	0.009610063837047805
87	0.009652867297107284
88	0.009843167386026364
89	0.010024964326509723
90	0.009488472187701888
91	0.009873113324606999
92	0.009712831585461067
93	0.00954400934667016
94	0.00972718772676739
95	0.009716915537353122
96	0.00967281891628065
97	0.00985919671193524
98	0.00999007660171224
99	0.009731827809742686
100	0.009598165236120285
101	0.009351682699181968
102	0.009477617808065757
103	0.009630102565710398
104	0.009685437636087752
105	0.009801798822418615
106	0.0094663183616595
107	0.009527178315868325
108	0.009393304649576615
109	0.009610526148592018
110	0.009537573462283169
111	0.009695884514022273
112	0.009415876597631722
113	0.009422655221014455
114	0.009513822600193735
115	0.009909613069828117
116	0.009522667607827181
117	0.009487028712734442
118	0.00973441663426692
119	0.009599975570475821
120	0.009744588827878167
121	0.009764487657230347
122	0.009417522027096883
123	0.009471482078380953
124	0.009436227133954634
125	0.009760118616287838
126	0.00976298775403174
127	0.009746954930058026
128	0.009430591103672567
129	0.009614822181174532
